记录ID,标题,发布时间,省份,市,公告类型,来源平台,详情页URL,主品类,主品类-原始口径,全部命中品类,学段,是否学科网相关,已L2精读
0014a0c817f7ee6b44628ae68bf2979474cc,沁水县定都小学楼顶彩钢瓦加装项目合同,2026-07-24,山西省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0203/20260724/0014a0c817f7ee6b44628ae68bf2979474cc.html,其他,其他,,小学,否,否
0051c1d8af6d98134c7ca71b28ab92d61388,南江县文庙小学台式计算机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051c1d8af6d98134c7ca71b28ab92d61388.html,信息化设备,信息化设备,信息化设备,小学,是,是
005101cd85878555499b8f34676407eab2b8,南江县文庙小学便携式计算机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005101cd85878555499b8f34676407eab2b8.html,信息化设备,信息化设备,信息化设备,小学,是,是
0051d257527c7d09494b92f74a64a3858ead,南江县文庙小学A4彩色打印机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051d257527c7d09494b92f74a64a3858ead.html,其他,其他,,小学,否,否
00511aacef6ccd6e4e6293e1b2aa807dd6f7,木里县中小学智慧校园ai升级改造项目,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00511aacef6ccd6e4e6293e1b2aa807dd6f7.html,智慧校园,智慧校园,智慧校园;校舍维修改造,教育局统筹,是,是
0062d07480d70b2e4cc88e452953bc70db57,凉州区中小学护眼照明改造项目(001),2026-07-24,甘肃省,,采购合同,武威市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0203/20260724/0062d07480d70b2e4cc88e452953bc70db57.html,校舍维修改造,校舍维修改造,校舍维修改造;工程配套,教育局统筹,否,否
005104af96b41deb40d2a241c54b1cc66c77,石棉县栗子坪乡中心小学壁挂式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005104af96b41deb40d2a241c54b1cc66c77.html,工程配套,其他,工程配套,小学,否,否
00429a94956eaca449579fe81b10bef46806,武珞路小学石牌岭分校校园安全隐患消除维修合同协议书,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/00429a94956eaca449579fe81b10bef46806.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
00339cfd2bb89e244e7c8ad7b36820ad61b4,杭州市余杭区锦绣小学2026学年食堂服务外包采购项目合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/00339cfd2bb89e244e7c8ad7b36820ad61b4.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
00334338d7d45c2540989222c9e528307c0f,杭州市余杭区径山小学2026-2027学年食堂服务外包采购项目合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/00334338d7d45c2540989222c9e528307c0f.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
0033fd4c95e9178d4b41b3b85df331609296,义乌市教育局中小学寝室床及教室储物柜等家具采购项目合同,2026-07-24,浙江省,,采购合同,金华市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033fd4c95e9178d4b41b3b85df331609296.html,课桌椅,课桌椅,课桌椅,教育局统筹,否,否
0051c40f849c088c434d91b80b3b6e8a6a16,石棉县新棉小学壁挂式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051c40f849c088c434d91b80b3b6e8a6a16.html,工程配套,其他,工程配套,小学,否,否
0033c096549793aa4ff89a91692f5a309cb1,杭州市余杭区大禹小学2026-2027学年食堂服务外包采购项目合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033c096549793aa4ff89a91692f5a309cb1.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
003167f9247f81de4545ad4726e024801d58,2026年浦东新区新开办学校教学仪器设备（上海市浦东新区福山外国语小学）的合同,2026-07-24,上海市,,采购合同,上海政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/310000/0203/20260724/003167f9247f81de4545ad4726e024801d58.html,教学仪器,教学仪器,教学仪器,小学,否,否
003128cdb2449d084972842bb4544a7afb59,2026年浦东新区新开办学校教学仪器设备（上海市浦东新区观澜小学）的合同,2026-07-24,上海市,,采购合同,上海政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/310000/0203/20260724/003128cdb2449d084972842bb4544a7afb59.html,教学仪器,教学仪器,教学仪器,小学,否,否
00213acf02cbb5334965acb00bcbd3dd9c77,沙河口区中小学教学办公桌椅及相关配置采购项目-1【合同】,2026-07-24,辽宁省,,采购合同,大连市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/210000/0203/20260724/00213acf02cbb5334965acb00bcbd3dd9c77.html,课桌椅,课桌椅,课桌椅,教育局统筹,否,否
0033c279213a0ba542238410ee74ff7dc406,杭州市采荷第一小学厨房提升改造合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033c279213a0ba542238410ee74ff7dc406.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
00517a6efda87439403a95e25c7f0cbfc857,绵竹市紫岩小学校LED显示屏二次竞价采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00517a6efda87439403a95e25c7f0cbfc857.html,大屏,大屏,大屏,小学,是,是
00511f1544b694a64f1bb4f8f687364b239c,绵阳市安州区桑枣镇小学触控一体机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00511f1544b694a64f1bb4f8f687364b239c.html,大屏,大屏,大屏,小学,是,是
0051f6994ca0d6d84010ac99f475d9b364b9,石棉县安顺场先锋小学壁挂式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051f6994ca0d6d84010ac99f475d9b364b9.html,工程配套,其他,工程配套,小学,否,否
00517f406894d18c4fb4b080c0b64f9f21b9,汶川县七一绵虒小学校其他商务服务直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00517f406894d18c4fb4b080c0b64f9f21b9.html,其他,其他,,小学,否,否
0033fe964d032ed54ccd8cf86fba36898f35,温岭市各中小学校教室多媒体设备项目合同,2026-07-24,浙江省,,采购合同,台州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033fe964d032ed54ccd8cf86fba36898f35.html,信息化设备,信息化设备,信息化设备,教育局统筹,是,是
0033eca0627ad60c434ea278b39fe710a858,杭州市钱江新城实验小学南操场跑道与北操场人工草坪足球场改造工程项目合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033eca0627ad60c434ea278b39fe710a858.html,校舍维修改造,校舍维修改造,校舍维修改造;工程配套,小学,否,否
00511a951838dadf40cd9573282de203e08d,金堂县杨柳小学柜式空调机等直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00511a951838dadf40cd9573282de203e08d.html,工程配套,其他,工程配套,小学,否,否
005246c0a0c7dba442e3a8de6073c41faff1,贵安新区2026年中小学维修改造项目合同,2026-07-24,贵州省,,采购合同,贵阳市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/520000/0203/20260724/005246c0a0c7dba442e3a8de6073c41faff1.html,校舍维修改造,校舍维修改造,校舍维修改造,教育局统筹,否,否
003313d3a7a2d0694783b95f568005b328d7,北仑区中小学校舍维修工程-小港实验学校（重新发布）合同,2026-07-24,浙江省,,采购合同,宁波市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/003313d3a7a2d0694783b95f568005b328d7.html,校舍维修改造,校舍维修改造,校舍维修改造,教育局统筹,否,否
003346c151165ede47c1977314e1a9fb1abf,博平小学博爱楼厕所改造工程合同,2026-07-24,浙江省,,采购合同,宁波市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/003346c151165ede47c1977314e1a9fb1abf.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
00333a63d94b4cb8415183882258a77ec7fb,慈溪市龙山镇实验小学等三校（区）综合改造工程（慈溪市龙山镇实验小学综合改造工程）合同,2026-07-24,浙江省,,采购合同,宁波市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/00333a63d94b4cb8415183882258a77ec7fb.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0063ec18f50b8e6f46ccb51a17ae488559fd,门源县青石嘴镇寄宿制小学、阴田乡寄宿制小学、第三初级中学维修改造项目,2026-07-24,青海省,,采购合同,青海省公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/630000/0203/20260724/0063ec18f50b8e6f46ccb51a17ae488559fd.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
0035dd51552f7ec84f1facccd8a36022603d,水南中心小学余坊校区二期2000KVA配变工程,2026-07-24,福建省,,采购合同,南平市招标投标服务中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0203/20260724/0035dd51552f7ec84f1facccd8a36022603d.html,其他,其他,,小学,否,否
0035ceb9508299b7440faeac49ada51e29bf,三元区沪明小学智慧体育系统建设项目,2026-07-24,福建省,,采购合同,三明市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0203/20260724/0035ceb9508299b7440faeac49ada51e29bf.html,其他,其他,,小学,否,否
00359b965b9eed944bd5bdbe1133ea441651,小学部图书馆、医务室设施设备采购项目,2026-07-24,福建省,,采购合同,厦门市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0203/20260724/00359b965b9eed944bd5bdbe1133ea441651.html,图书,图书,图书,小学,否,否
0035352e2631abfb474b893319355eb796f0,南平实验小学专用教室功能升级及薄弱环节提质改造项目,2026-07-24,福建省,,采购合同,南平市招标投标服务中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0203/20260724/0035352e2631abfb474b893319355eb796f0.html,校舍维修改造,校舍维修改造,校舍维修改造;实验室设备,小学,否,否
0035058929fe98e24a7eb6b21de1111e93b8,2026-2029年湖里区属中小学校学生健康体检服务,2026-07-24,福建省,,采购合同,厦门市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0203/20260724/0035058929fe98e24a7eb6b21de1111e93b8.html,后勤服务,其他,后勤服务,教育局统筹,否,否
0034f9744030b9c04fdab1b6d44617dfceaf,明光市逸夫小学教室空调采购安装项目（二次）合同备案,2026-07-24,安徽省,,采购合同,滁州市公共资源交易平台电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/340000/0203/20260724/0034f9744030b9c04fdab1b6d44617dfceaf.html,工程配套,其他,工程配套,小学,否,否
00348d813f8c8ac741d8bd7af06e4bca8b8f,宿松县实验小学维修改造项目,2026-07-24,安徽省,,采购合同,安庆市公共资源交易平台电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/340000/0203/20260724/00348d813f8c8ac741d8bd7af06e4bca8b8f.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
004296c264979db14c148e5f91349bb7da52,浠水县实验高级中学宿舍改造及围墙建设工程施工合同,2026-07-26,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260726/004296c264979db14c148e5f91349bb7da52.html,校舍维修改造,校舍维修改造,校舍维修改造,高中,否,否
004215ee5bf31f5149c9807153ed3fde98ff,2026年武汉市第十九初级中学维修改造工程,2026-07-26,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260726/004215ee5bf31f5149c9807153ed3fde98ff.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
0042898da804f1124703b518e1a485ce73a8,房县姚坪中学西侧地面塌陷排危除险治理工程,2026-07-26,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260726/0042898da804f1124703b518e1a485ce73a8.html,其他,其他,,一贯制未分段,否,否
0042342b63fbc9d6402d8b918d3e0c634045,湖北省水果湖高级中学屋面防水,2026-07-26,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260726/0042342b63fbc9d6402d8b918d3e0c634045.html,校舍维修改造,校舍维修改造,校舍维修改造,高中,否,否
0042c4ff25e677a944c59c90a47bd925f59f,崇阳县沙坪中学运动场改造工程,2026-07-26,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260726/0042c4ff25e677a944c59c90a47bd925f59f.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00421cd785f962894f1b8d4150bd12aacfb0,监利市容城镇实验初级中学运动场改扩建工程,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/00421cd785f962894f1b8d4150bd12aacfb0.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
0042149ab1308c2c4d69ae6b1a695de33903,2026年武汉市友谊路中学维修改造工程2包,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/0042149ab1308c2c4d69ae6b1a695de33903.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0051dba8eac357f042099493286ff83ac157,若尔盖县纳木中学其他商务服务直接选定采购合同,2026-07-25,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260725/0051dba8eac357f042099493286ff83ac157.html,其他,其他,,一贯制未分段,否,否
0042ee212c8e2de3481abb1f562b54db4633,武汉市第十九中学2026年维修改造项目,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/0042ee212c8e2de3481abb1f562b54db4633.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0042cec0522084fb4b9897474df76ec7cf33,2026年武汉市第一中学维修改造工程,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/0042cec0522084fb4b9897474df76ec7cf33.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0051d648cc2e484847deaebccb47c111a998,四川省乐至县吴仲良中学LED显示屏直接选定采购合同,2026-07-25,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260725/0051d648cc2e484847deaebccb47c111a998.html,大屏,大屏,大屏,一贯制未分段,是,是
004276d12f3713f643d487b047d66f8106e6,孝昌县第二高级中学教学楼维修改造项目,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/004276d12f3713f643d487b047d66f8106e6.html,校舍维修改造,校舍维修改造,校舍维修改造,高中,否,否
00425de67764b4c14f2990e1a114e228f94c,钟祥市实验中学2026年改善普通高中办学条件项目（综合楼改造）,2026-07-25,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260725/00425de67764b4c14f2990e1a114e228f94c.html,校舍维修改造,校舍维修改造,校舍维修改造,高中,否,否
0051fe01b1c1ac3d491c8a07aa4f2a5d3cd6,筠连县双腾初级中学壁挂式空调机直接选定采购合同,2026-07-25,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260725/0051fe01b1c1ac3d491c8a07aa4f2a5d3cd6.html,工程配套,其他,工程配套,初中,否,否
0033b2c45f12904242398778a2562f050893,浙江省温岭中学学生宿舍管理服务采购合同,2026-07-25,浙江省,,采购合同,台州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260725/0033b2c45f12904242398778a2562f050893.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
0033a62b2fea7d344ccbbb83d52e92ae292c,《浙江省中学实验仪器设备购置项目》第二批采购项目(台州)合同,2026-07-24,浙江省,,采购合同,浙江政府采购云平台,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033a62b2fea7d344ccbbb83d52e92ae292c.html,实验室设备,实验室设备,实验室设备;教学仪器,一贯制未分段,否,否
00425347db14888e4153a3b97a637cc26254,曾都区何店初级中学综合楼改扩建,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/00425347db14888e4153a3b97a637cc26254.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
0033065147d49229454483cd63b74238d571,春晖中学新建逸夫楼工程-设施设备采购项目（第二次）合同,2026-07-24,浙江省,,采购合同,绍兴市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033065147d49229454483cd63b74238d571.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0042a5e94ec9174440618b892789170de166,宣恩县第一中学食堂改造升级项目施工合同,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/0042a5e94ec9174440618b892789170de166.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,一贯制未分段,否,否
0042c5373d5bf9524a9bb531fd9503439d24,2026年武汉市第三十六中学维修改造工程,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/0042c5373d5bf9524a9bb531fd9503439d24.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0033fb80088d228a40dca6998baef69cc61e,杭州市源清中学教学楼修缮一期工程合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033fb80088d228a40dca6998baef69cc61e.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00625d5080dc5eed47339b623fd11695ae71,武威第二十九中学教学设备采购项目(001),2026-07-24,甘肃省,,采购合同,武威市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0203/20260724/00625d5080dc5eed47339b623fd11695ae71.html,教学仪器,教学仪器,教学仪器,一贯制未分段,否,否
00512131e6fb4ff34d2c9baeb537641fb54f,宜宾市第七初级中学校A4黑白打印机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00512131e6fb4ff34d2c9baeb537641fb54f.html,其他,其他,,初中,否,否
0051cd24cdc49def414aa17e7c0bb6f95456,木里藏族自治县三所初级中学精准化教学实施服务项目,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051cd24cdc49def414aa17e7c0bb6f95456.html,其他,其他,,初中,否,否
005125a8ba98ad334205866f15269aefcec0,成都东部新区第七中学校（成都七中东部学校）触控一体机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005125a8ba98ad334205866f15269aefcec0.html,大屏,大屏,大屏,一贯制未分段,是,是
005142b90bdd33584867848c6b3adf91156c,成都东部新区第七中学校（成都七中东部学校）A3彩色打印机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005142b90bdd33584867848c6b3adf91156c.html,其他,其他,,一贯制未分段,否,否
005171d77e52ec004f148f36ab2fc46b7635,宜宾市第七初级中学校触控一体机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005171d77e52ec004f148f36ab2fc46b7635.html,大屏,大屏,大屏,初中,是,是
00514fd11ee4e74748d4858ff224b41e606d,成都市双流区九江新城初级中学壁挂式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00514fd11ee4e74748d4858ff224b41e606d.html,工程配套,其他,工程配套,初中,否,否
0042bee1e48cac8f4d9eb148a6ae62122e41,2026年武汉市第十二中学维修工程项目,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/0042bee1e48cac8f4d9eb148a6ae62122e41.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
005176b6560919a74d2583652e759705865e,四川省广安中学多功能一体机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005176b6560919a74d2583652e759705865e.html,其他,其他,,一贯制未分段,否,否
0051311a073fcf1d41368ec453c9e9bf4c33,四川省广安中学复印纸直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051311a073fcf1d41368ec453c9e9bf4c33.html,其他,其他,,一贯制未分段,否,否
0051441d16c8e23249a89098243ec0304b53,四川省广安中学柜式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/0051441d16c8e23249a89098243ec0304b53.html,工程配套,其他,工程配套,一贯制未分段,否,否
00517a7f847a840f4da1ba25f99950fb0ce1,成都市双流区九江新城初级中学柜式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00517a7f847a840f4da1ba25f99950fb0ce1.html,工程配套,其他,工程配套,初中,否,否
0013be663c53acb74903a1f1eb794b9f0517,河北黄骅中学智能化教学设备采购项目（二标段：智慧教室）,2026-07-24,河北省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0203/20260724/0013be663c53acb74903a1f1eb794b9f0517.html,教学仪器,教学仪器,教学仪器,一贯制未分段,否,否
0013d2b4345b65d74d74b5c15e5da541d411,河北黄骅中学智能化教学设备采购项目（一标段：智能化AI设备）,2026-07-24,河北省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0203/20260724/0013d2b4345b65d74d74b5c15e5da541d411.html,人工智能,人工智能,人工智能;教学仪器,一贯制未分段,是,是
0062f0394bcd58bc4dc191dea7ba7662ac21,平凉市第七中学科创楼及运动场建设设备采购项目003合同,2026-07-24,甘肃省,,采购合同,平凉市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0203/20260724/0062f0394bcd58bc4dc191dea7ba7662ac21.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0062d0e118f1170c44e6b40368f93564ba16,平凉市第七中学科创楼及运动场建设设备采购项目002合同,2026-07-24,甘肃省,,采购合同,平凉市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0203/20260724/0062d0e118f1170c44e6b40368f93564ba16.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00625300b5cb745041248ef8c46220918d25,平凉市第七中学科创楼及运动场建设设备采购项目001合同,2026-07-24,甘肃省,,采购合同,平凉市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0203/20260724/00625300b5cb745041248ef8c46220918d25.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0033c14fdc5dd5fa4595bab0f90e6111db66,杭州市丁兰实验中学学校整体改造工程合同,2026-07-24,浙江省,,采购合同,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/0033c14fdc5dd5fa4595bab0f90e6111db66.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
004392074620d21f44b1934279712d000941,南县麻河口镇方谷初级中学综合楼装饰装修及校园道路维修工程合同,2026-07-24,湖南省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0203/20260724/004392074620d21f44b1934279712d000941.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
00435095fae4aa274f7bbd446f242470622a,南县第六中学女生宿舍装饰装修及篮球场修缮工程合同,2026-07-24,湖南省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0203/20260724/00435095fae4aa274f7bbd446f242470622a.html,校舍维修改造,校舍维修改造,校舍维修改造;工程配套,一贯制未分段,否,否
0043781d6893262344bd9e5be6fd1148194d,南县三仙湖镇初级中学学生宿舍装饰装修工程合同,2026-07-24,湖南省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0203/20260724/0043781d6893262344bd9e5be6fd1148194d.html,其他,其他,,初中,否,否
00518b923cc4f5144554a22c58837c548274,四川省双流中学壁挂式空调机直接选定采购合同,2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/00518b923cc4f5144554a22c58837c548274.html,工程配套,其他,工程配套,一贯制未分段,否,否
0042f4b4c1d303ce48b390cc22c24ba03202,监利市朱河镇芦陵初级中学教学楼及食堂维修项目,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/0042f4b4c1d303ce48b390cc22c24ba03202.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,初中,否,否
00450e1867547fbf4b13aed4e71c3634a84f,贵港市港南中学物业服务招标【合同】,2026-07-24,广西壮族自治区,,采购合同,贵港市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/450000/0203/20260724/00450e1867547fbf4b13aed4e71c3634a84f.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
0042d36394e55110463c83d416169538e0ea,大冶市尹家湖中学校舍维修,2026-07-24,湖北省,,采购合同,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0203/20260724/0042d36394e55110463c83d416169538e0ea.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
003314fa13a576724c06925592cdfb3a0682,顾国和中学2026年暑期维修改造项目合同,2026-07-24,浙江省,,采购合同,宁波市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0203/20260724/003314fa13a576724c06925592cdfb3a0682.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00145bbef09f070f42dcb7b29fa40dd5160c,绛县职业中学机电专业工业机器人实训室项目合同,2026-07-24,山西省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0203/20260724/00145bbef09f070f42dcb7b29fa40dd5160c.html,实验室设备,实验室设备,实验室设备,一贯制未分段,否,否
00133d2266d7423f4ed58de837cbf08a5497,南皮县第一中学北校区学生餐厅设备采购项目,2026-07-24,河北省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0203/20260724/00133d2266d7423f4ed58de837cbf08a5497.html,食堂设备,食堂设备,食堂设备,一贯制未分段,否,否
005130b31ffa495b4d5990101a40451f2776,宜宾市第十六中学校扩容改建项目（电器设备）(四次),2026-07-24,四川省,,采购合同,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0203/20260724/005130b31ffa495b4d5990101a40451f2776.html,其他,其他,,一贯制未分段,否,否
